date,count,col_no,id,w_add,removed_aggression,removed_egglaying,removed_other,removed_total,w_dead,capacity
01/06/2020,28,1,E3,1,0,0,0,0,1,20
01/06/2020,28,2,CR1.12,0,0,0,0,0,0,20
01/06/2020,28,3,CR2.1,1,0,0,0,0,1,20
01/06/2020,28,4,CR1.17,0,0,0,0,0,0,20
01/06/2020,28,5,TR2.14,0,0,0,1,1,0,20
01/06/2020,28,6,CR1.11,0,0,0,2,2,0,20
01/06/2020,28,9,CR1.16,1,0,0,0,0,1,20
01/06/2020,28,10,TR1.5,3,0,2,1,3,0,20
01/06/2020,28,11,TR1.9,0,0,0,0,0,0,20
01/06/2020,28,12,TR2.9,0,0,0,0,0,0,20
01/06/2020,28,13,CR1.9,0,0,0,2,2,0,20
01/06/2020,28,14,TR1.11,1,0,1,0,1,1,20
01/06/2020,28,15,TR1.10,1,0,1,0,1,0,20
01/06/2020,28,20,CR1.10,0,0,0,3,3,0,20
01/06/2020,28,21,CR1.15,0,0,0,4,4,0,20
01/06/2020,28,22,TR2.12,0,0,0,0,0,0,20
01/06/2020,28,23,CR2.14,0,0,0,0,0,0,20
01/06/2020,28,24,CR2.9,0,0,0,0,0,0,20
01/06/2020,28,25,CR2.11,0,0,0,1,1,0,20
01/06/2020,28,26,TR1.19,0,0,0,2,2,0,20
01/06/2020,28,27,CR1.8,0,0,0,0,0,0,20
01/06/2020,28,28,CR1.2,0,0,0,1,1,1,20
01/06/2020,28,29,CR1.7,0,0,0,2,2,0,20
01/06/2020,28,30,CR2.12,0,0,0,0,0,0,20
01/06/2020,28,31,CR2.5,0,0,0,2,2,0,20
01/06/2020,28,32,TR1.4,0,0,0,1,1,0,20
01/06/2020,28,33,CR1.4,0,0,0,1,1,0,20
01/06/2020,28,36,CR2x.4,0,0,0,2,2,0,20
01/06/2020,28,37,CR1x.18,0,0,0,6,6,0,20
01/06/2020,28,38,TR2.4,0,0,0,0,0,0,20
01/06/2020,28,40,CR1.13,0,0,0,0,0,0,20
01/06/2020,28,41,TR2.5,0,0,0,1,1,0,20
01/06/2020,28,43,TR1.13,0,0,0,0,0,0,20
01/06/2020,28,45,CR2.3,1,0,0,0,0,1,20
01/06/2020,28,46,TR2.11,1,0,0,0,0,1,20
01/06/2020,28,48,CR1.6,0,0,0,3,3,0,20
01/06/2020,28,49,CR2.8,0,0,0,2,2,0,20
01/06/2020,28,50,CR2.6,0,1,0,3,4,0,20
01/06/2020,28,52,CR1.1,0,0,0,1,1,1,20
01/06/2020,28,53,CR1.3,0,0,0,1,1,0,20
01/06/2020,28,55,CR1.19,0,0,0,8,8,0,20
01/06/2020,28,56,TR1.14,0,0,0,0,0,1,20
01/06/2020,28,58,CR2.13,0,0,0,0,0,0,20
01/06/2020,28,59,CR1.5,0,0,0,2,2,0,20
01/06/2020,28,60,TR2.1,0,0,0,0,0,0,20
01/06/2020,28,61,TR1.18,0,0,0,0,0,0,20
01/06/2020,28,62,E5,0,0,0,0,0,1,20
01/06/2020,28,63,CR2.15,0,0,0,4,4,0,20
01/06/2020,28,64,CR2.10,0,0,0,6,6,0,20
01/06/2020,28,65,CR1.20,0,0,0,0,0,0,20
01/06/2020,28,68,CR2.7,0,0,0,2,2,0,20
01/06/2020,28,70,TR2.10,0,0,0,0,0,0,20
01/06/2020,28,71,TR2.7,3,0,0,0,0,3,20
01/06/2020,28,72,TR2.6,0,0,0,3,3,0,20
01/06/2020,28,73,TR1.17,1,0,1,0,1,0,20
05/06/2020,29,1,E3,5,0,1,0,1,3,20
05/06/2020,29,2,CR1.12,0,0,0,0,0,0,20
05/06/2020,29,3,CR2.1,0,0,0,0,0,0,20
05/06/2020,29,4,CR1.17,1,0,0,0,0,1,20
05/06/2020,29,5,TR2.14,1,0,0,1,1,0,20
05/06/2020,29,6,CR1.11,5,0,1,4,5,0,20
05/06/2020,29,9,CR1.16,0,0,0,0,0,0,20
05/06/2020,29,10,TR1.5,0,0,0,0,0,0,20
05/06/2020,29,11,TR1.9,1,0,1,0,1,0,20
05/06/2020,29,12,TR2.9,2,0,2,0,2,0,20
05/06/2020,29,13,CR1.9,0,0,0,0,0,0,20
05/06/2020,29,14,TR1.11,1,0,0,0,0,1,20
05/06/2020,29,15,TR1.10,0,0,0,0,0,0,20
05/06/2020,29,20,CR1.10,0,0,0,2,2,0,20
05/06/2020,29,21,CR1.15,1,0,1,4,5,0,20
05/06/2020,29,22,TR2.12,0,0,0,1,1,0,20
05/06/2020,29,23,CR2.14,1,0,1,0,1,0,20
05/06/2020,29,24,CR2.9,0,0,0,0,0,0,20
05/06/2020,29,25,CR2.11,0,0,0,2,2,0,20
05/06/2020,29,26,TR1.19,0,0,1,0,1,0,20
05/06/2020,29,27,CR1.8,0,0,0,0,0,0,20
05/06/2020,29,28,CR1.2,0,0,0,7,7,0,20
05/06/2020,29,29,CR1.7,0,0,0,1,1,0,20
05/06/2020,29,30,CR2.12,0,0,0,0,0,0,20
05/06/2020,29,31,CR2.5,0,0,0,2,2,0,20
05/06/2020,29,32,TR1.4,0,0,1,2,3,0,20
05/06/2020,29,33,CR1.4,0,0,0,0,0,0,20
05/06/2020,29,36,CR2x.4,0,0,0,0,0,0,20
05/06/2020,29,37,CR1x.18,0,0,0,6,6,0,20
05/06/2020,29,38,TR2.4,0,0,0,0,0,0,20
05/06/2020,29,40,CR1.13,0,0,0,0,0,3,20
05/06/2020,29,41,TR2.5,0,0,0,1,1,1,20
05/06/2020,29,43,TR1.13,0,0,1,0,1,0,20
05/06/2020,29,45,CR2.3,1,0,1,0,1,1,20
05/06/2020,29,46,TR2.11,4,0,0,0,0,7,20
05/06/2020,29,48,CR1.6,0,0,0,3,3,0,20
05/06/2020,29,49,CR2.8,1,0,0,0,0,1,20
05/06/2020,29,50,CR2.6,0,1,0,2,3,0,20
05/06/2020,29,52,CR1.1,0,0,0,1,1,0,20
05/06/2020,29,53,CR1.3,0,0,0,7,7,0,20
05/06/2020,29,55,CR1.19,0,0,0,5,5,0,20
05/06/2020,29,56,TR1.14,0,0,0,0,0,0,20
05/06/2020,29,58,CR2.13,0,0,0,0,0,0,20
05/06/2020,29,59,CR1.5,1,0,0,0,0,1,20
05/06/2020,29,60,TR2.1,0,0,1,0,1,0,20
05/06/2020,29,61,TR1.18,1,0,1,0,1,0,20
05/06/2020,29,62,E5,0,0,0,0,0,0,20
05/06/2020,29,63,CR2.15,0,0,0,3,3,0,20
05/06/2020,29,64,CR2.10,0,0,0,1,1,0,20
05/06/2020,29,65,CR1.20,0,0,0,7,7,0,20
05/06/2020,29,68,CR2.7,0,0,0,3,3,0,20
05/06/2020,29,70,TR2.10,0,0,0,0,0,0,20
05/06/2020,29,71,TR2.7,8,0,0,0,0,6,20
05/06/2020,29,72,TR2.6,1,0,1,0,1,1,20
05/06/2020,29,73,TR1.17,3,0,1,0,1,2,20
07/06/2020,30,1,E3,2,0,0,0,0,1,20
07/06/2020,30,2,CR1.12,0,0,0,4,4,0,20
07/06/2020,30,3,CR2.1,0,0,0,0,0,0,20
07/06/2020,30,4,CR1.17,0,0,0,0,0,0,20
07/06/2020,30,5,TR2.14,0,0,0,2,2,0,20
07/06/2020,30,6,CR1.11,0,0,0,3,3,0,20
07/06/2020,30,9,CR1.16,1,0,0,0,0,1,20
07/06/2020,30,10,TR1.5,0,0,0,0,0,0,20
07/06/2020,30,11,TR1.9,1,0,0,0,0,1,20
07/06/2020,30,12,TR2.9,0,0,0,0,0,0,20
07/06/2020,30,13,CR1.9,1,0,0,0,0,1,20
07/06/2020,30,14,TR1.11,0,0,0,1,1,0,20
07/06/2020,30,15,TR1.10,0,0,0,0,0,0,20
07/06/2020,30,20,CR1.10,0,0,0,1,1,0,20
07/06/2020,30,21,CR1.15,0,0,0,0,0,1,20
07/06/2020,30,22,TR2.12,0,0,0,1,1,0,20
07/06/2020,30,23,CR2.14,0,0,0,2,2,1,20
07/06/2020,30,24,CR2.9,0,0,0,0,0,0,20
07/06/2020,30,25,CR2.11,0,0,0,1,1,0,20
07/06/2020,30,26,TR1.19,0,0,0,0,0,0,20
07/06/2020,30,27,CR1.8,0,0,0,0,0,0,20
07/06/2020,30,28,CR1.2,0,0,0,1,1,0,20
07/06/2020,30,29,CR1.7,0,0,0,1,1,0,20
07/06/2020,30,30,CR2.12,0,0,0,0,0,0,20
07/06/2020,30,31,CR2.5,0,0,0,0,0,0,20
07/06/2020,30,32,TR1.4,0,0,0,3,3,0,20
07/06/2020,30,33,CR1.4,0,0,0,0,0,0,20
07/06/2020,30,36,CR2x.4,0,0,0,0,0,0,20
07/06/2020,30,37,CR1x.18,0,0,0,3,3,0,20
07/06/2020,30,38,TR2.4,0,0,0,0,0,0,20
07/06/2020,30,40,CR1.13,0,0,0,0,0,0,20
07/06/2020,30,41,TR2.5,0,0,0,0,0,0,20
07/06/2020,30,43,TR1.13,1,0,0,0,0,1,20
07/06/2020,30,45,CR2.3,1,0,0,0,0,1,20
07/06/2020,30,46,TR2.11,2,0,0,0,0,2,20
07/06/2020,30,48,CR1.6,0,0,0,2,2,0,20
07/06/2020,30,49,CR2.8,0,0,0,0,0,0,20
07/06/2020,30,50,CR2.6,0,0,0,2,2,0,20
07/06/2020,30,52,CR1.1,0,0,0,0,0,0,20
07/06/2020,30,53,CR1.3,0,0,0,2,2,0,20
07/06/2020,30,55,CR1.19,0,0,0,6,6,0,20
07/06/2020,30,56,TR1.14,0,0,0,0,0,1,20
07/06/2020,30,58,CR2.13,0,0,0,1,1,0,20
07/06/2020,30,59,CR1.5,0,0,0,0,0,0,20
07/06/2020,30,60,TR2.1,0,0,0,1,1,0,20
07/06/2020,30,61,TR1.18,0,0,0,0,0,0,20
07/06/2020,30,62,E5,0,0,0,0,0,0,20
07/06/2020,30,63,CR2.15,0,0,0,3,3,0,20
07/06/2020,30,64,CR2.10,0,0,0,1,1,0,20
07/06/2020,30,65,CR1.20,0,0,0,4,4,0,20
07/06/2020,30,68,CR2.7,0,0,0,4,4,0,20
07/06/2020,30,70,TR2.10,0,0,0,1,1,0,20
07/06/2020,30,71,TR2.7,4,0,0,0,0,5,20
07/06/2020,30,72,TR2.6,3,0,0,0,0,3,20
07/06/2020,30,73,TR1.17,0,0,0,0,0,0,20
09/06/2020,31,1,E3,0,0,0,0,0,1,20
09/06/2020,31,2,CR1.12,1,0,0,0,0,1,20
09/06/2020,31,3,CR2.1,1,0,0,0,0,0,20
09/06/2020,31,4,CR1.17,0,0,0,0,0,0,20
09/06/2020,31,5,TR2.14,0,0,0,0,0,1,20
09/06/2020,31,6,CR1.11,0,0,0,1,1,0,20
09/06/2020,31,9,CR1.16,0,0,0,0,0,0,20
09/06/2020,31,10,TR1.5,0,0,0,0,0,0,20
09/06/2020,31,11,TR1.9,0,0,0,0,0,0,20
09/06/2020,31,12,TR2.9,0,0,0,0,0,0,20
09/06/2020,31,13,CR1.9,0,0,0,2,2,1,20
09/06/2020,31,14,TR1.11,0,0,0,3,3,0,20
09/06/2020,31,15,TR1.10,0,0,0,0,0,0,20
09/06/2020,31,20,CR1.10,0,0,0,0,0,0,20
09/06/2020,31,21,CR1.15,2,0,0,0,0,2,20
09/06/2020,31,22,TR2.12,0,0,0,0,0,0,20
09/06/2020,31,23,CR2.14,0,0,0,0,0,1,20
09/06/2020,31,24,CR2.9,0,0,0,2,2,0,20
09/06/2020,31,25,CR2.11,0,0,0,0,0,0,20
09/06/2020,31,26,TR1.19,0,0,1,0,1,0,20
09/06/2020,31,27,CR1.8,0,0,1,0,1,0,20
09/06/2020,31,28,CR1.2,0,0,0,2,2,0,20
09/06/2020,31,29,CR1.7,0,0,0,5,5,0,20
09/06/2020,31,30,CR2.12,0,0,0,0,0,0,20
09/06/2020,31,31,CR2.5,0,0,0,0,0,0,20
09/06/2020,31,32,TR1.4,0,0,0,2,2,0,20
09/06/2020,31,33,CR1.4,1,0,0,0,0,1,20
09/06/2020,31,36,CR2x.4,0,0,0,3,3,0,20
09/06/2020,31,37,CR1x.18,0,0,0,0,0,0,20
09/06/2020,31,38,TR2.4,0,0,0,0,0,0,20
09/06/2020,31,40,CR1.13,3,0,3,0,3,1,20
09/06/2020,31,41,TR2.5,0,0,0,0,0,0,20
09/06/2020,31,43,TR1.13,0,0,0,2,2,0,20
09/06/2020,31,45,CR2.3,1,0,0,0,0,1,20
09/06/2020,31,48,CR1.6,0,0,0,1,1,0,20
09/06/2020,31,49,CR2.8,0,0,0,0,0,0,20
09/06/2020,31,50,CR2.6,0,1,0,7,8,0,20
09/06/2020,31,52,CR1.1,0,0,0,3,3,0,20
09/06/2020,31,53,CR1.3,0,0,0,1,1,0,20
09/06/2020,31,55,CR1.19,0,0,0,7,7,0,20
09/06/2020,31,56,TR1.14,0,0,0,1,1,0,20
09/06/2020,31,58,CR2.13,0,0,0,0,0,0,20
09/06/2020,31,59,CR1.5,0,0,0,1,1,0,20
09/06/2020,31,60,TR2.1,0,0,0,0,0,0,20
09/06/2020,31,61,TR1.18,0,0,0,0,0,0,20
09/06/2020,31,62,E5,0,0,0,0,0,0,20
09/06/2020,31,63,CR2.15,0,1,0,0,1,0,20
09/06/2020,31,64,CR2.10,0,0,0,0,0,0,20
09/06/2020,31,65,CR1.20,0,0,0,0,0,2,20
09/06/2020,31,68,CR2.7,0,0,0,3,3,0,20
09/06/2020,31,70,TR2.10,0,0,0,0,0,0,20
09/06/2020,31,71,TR2.7,1,0,0,0,0,2,20
09/06/2020,31,72,TR2.6,0,0,0,0,0,0,20
09/06/2020,31,73,TR1.17,1,0,0,0,0,2,20
13/06/2020,32,2,CR1.12,1,0,0,0,0,1,20
13/06/2020,32,3,CR2.1,1,0,0,0,0,1,20
13/06/2020,32,4,CR1.17,0,0,0,0,0,0,20
13/06/2020,32,5,TR2.14,0,0,0,0,0,1,20
13/06/2020,32,6,CR1.11,0,0,0,1,1,0,20
13/06/2020,32,9,CR1.16,0,0,0,0,0,0,20
13/06/2020,32,10,TR1.5,0,0,0,0,0,0,20
13/06/2020,32,11,TR1.9,0,0,0,0,0,0,20
13/06/2020,32,12,TR2.9,1,0,0,0,0,1,20
13/06/2020,32,13,CR1.9,2,0,0,0,0,1,20
13/06/2020,32,14,TR1.11,0,0,2,0,2,0,20
13/06/2020,32,15,TR1.10,0,0,0,0,0,0,20
13/06/2020,32,20,CR1.10,0,0,2,2,4,0,20
13/06/2020,32,21,CR1.15,1,0,0,0,0,1,20
13/06/2020,32,22,TR2.12,0,0,0,0,0,0,20
13/06/2020,32,23,CR2.14,2,0,2,0,2,0,20
13/06/2020,32,24,CR2.9,0,0,0,1,1,0,20
13/06/2020,32,25,CR2.11,0,0,0,0,0,0,20
13/06/2020,32,26,TR1.19,3,0,2,0,2,1,20
13/06/2020,32,27,CR1.8,1,0,0,0,0,1,20
13/06/2020,32,28,CR1.2,0,1,0,4,5,0,20
13/06/2020,32,29,CR1.7,0,0,0,0,0,1,20
13/06/2020,32,30,CR2.12,1,0,0,0,0,1,20
13/06/2020,32,31,CR2.5,0,0,0,2,2,0,20
13/06/2020,32,32,TR1.4,0,0,0,0,0,0,20
13/06/2020,32,33,CR1.4,0,0,0,1,1,0,20
13/06/2020,32,36,CR2x.4,0,0,0,0,0,0,20
13/06/2020,32,37,CR1x.18,2,0,1,0,1,0,20
13/06/2020,32,38,TR2.4,2,0,0,0,0,0,20
13/06/2020,32,40,CR1.13,3,0,0,0,0,0,20
13/06/2020,32,41,TR2.5,1,0,3,0,3,1,20
13/06/2020,32,43,TR1.13,3,0,2,1,3,0,20
13/06/2020,32,45,CR2.3,0,0,0,0,0,1,20
13/06/2020,32,48,CR1.6,0,0,0,4,4,0,20
13/06/2020,32,49,CR2.8,1,0,0,0,0,1,20
13/06/2020,32,50,CR2.6,0,0,0,4,4,0,20
13/06/2020,32,52,CR1.1,0,0,0,1,1,0,20
13/06/2020,32,53,CR1.3,0,0,0,0,0,0,20
13/06/2020,32,55,CR1.19,0,0,0,1,1,0,20
13/06/2020,32,56,TR1.14,0,0,0,2,2,0,20
13/06/2020,32,59,CR1.5,0,0,0,0,0,0,20
13/06/2020,32,60,TR2.1,0,0,0,0,0,0,20
13/06/2020,32,61,TR1.18,0,0,0,0,0,1,20
13/06/2020,32,62,E5,1,0,1,0,1,0,20
13/06/2020,32,63,CR2.15,0,0,0,1,1,0,20
13/06/2020,32,64,CR2.10,0,0,0,0,0,0,20
13/06/2020,32,65,CR1.20,1,0,0,0,0,0,20
13/06/2020,32,68,CR2.7,3,0,0,0,0,1,20
13/06/2020,32,70,TR2.10,0,0,0,0,0,0,20
13/06/2020,32,71,TR2.7,3,0,0,0,0,1,20
13/06/2020,32,73,TR1.17,1,0,0,0,0,0,20
15/06/2020,33,2,CR1.12,0,0,0,0,0,0,20
15/06/2020,33,3,CR2.1,1,0,0,0,0,1,20
15/06/2020,33,4,CR1.17,0,0,0,0,0,0,20
15/06/2020,33,5,TR2.14,0,0,0,0,0,0,20
15/06/2020,33,6,CR1.11,0,0,0,1,1,0,20
15/06/2020,33,9,CR1.16,0,0,0,0,0,0,20
15/06/2020,33,10,TR1.5,0,0,0,0,0,0,20
15/06/2020,33,11,TR1.9,0,0,0,0,0,0,20
15/06/2020,33,12,TR2.9,0,0,0,0,0,0,20
15/06/2020,33,13,CR1.9,2,0,0,0,0,3,20
15/06/2020,33,14,TR1.11,0,0,0,0,0,0,20
15/06/2020,33,15,TR1.10,0,0,0,0,0,0,20
15/06/2020,33,20,CR1.10,0,0,0,1,1,0,20
15/06/2020,33,21,CR1.15,1,0,0,0,0,1,20
15/06/2020,33,22,TR2.12,0,0,0,0,0,0,20
15/06/2020,33,23,CR2.14,0,0,0,0,0,0,20
15/06/2020,33,24,CR2.9,0,0,0,0,0,0,20
15/06/2020,33,25,CR2.11,0,0,0,0,0,0,20
15/06/2020,33,26,TR1.19,0,0,0,0,0,0,20
15/06/2020,33,27,CR1.8,0,0,0,0,0,0,20
15/06/2020,33,28,CR1.2,0,0,0,0,0,0,20
15/06/2020,33,29,CR1.7,0,0,0,0,0,0,20
15/06/2020,33,30,CR2.12,0,0,0,0,0,0,20
15/06/2020,33,31,CR2.5,0,0,0,0,0,0,20
15/06/2020,33,33,CR1.4,1,0,0,0,0,1,20
15/06/2020,33,36,CR2x.4,0,0,0,1,1,0,20
15/06/2020,33,37,CR1x.18,0,0,0,0,0,0,20
15/06/2020,33,38,TR2.4,0,0,0,0,0,0,20
15/06/2020,33,40,CR1.13,2,0,0,0,0,2,20
15/06/2020,33,41,TR2.5,0,0,0,0,0,0,20
15/06/2020,33,43,TR1.13,0,0,0,0,0,0,20
15/06/2020,33,45,CR2.3,0,0,0,0,0,0,20
15/06/2020,33,48,CR1.6,0,0,0,3,3,0,20
15/06/2020,33,49,CR2.8,0,0,0,0,0,0,20
15/06/2020,33,50,CR2.6,0,0,0,0,0,0,20
15/06/2020,33,52,CR1.1,0,0,0,2,2,0,20
15/06/2020,33,55,CR1.19,0,0,0,3,3,0,20
15/06/2020,33,56,TR1.14,0,0,0,0,0,0,20
15/06/2020,33,59,CR1.5,0,0,0,0,0,0,20
15/06/2020,33,60,TR2.1,0,0,0,0,0,0,20
15/06/2020,33,61,TR1.18,0,0,0,0,0,0,20
15/06/2020,33,62,E5,1,0,0,0,0,1,20
15/06/2020,33,63,CR2.15,0,0,0,0,0,0,20
15/06/2020,33,64,CR2.10,0,0,0,0,0,0,20
15/06/2020,33,65,CR1.20,0,0,0,1,1,0,20
15/06/2020,33,68,CR2.7,2,0,0,2,2,0,20
15/06/2020,33,70,TR2.10,0,0,0,0,0,0,20
15/06/2020,33,71,TR2.7,0,0,0,0,0,0,20
15/06/2020,33,73,TR1.17,1,0,0,0,0,0,20
17/06/2020,34,2,CR1.12,0,0,1,0,1,0,20
17/06/2020,34,3,CR2.1,5,0,0,0,0,5,20
17/06/2020,34,4,CR1.17,0,0,0,0,0,0,20
17/06/2020,34,5,TR2.14,0,0,0,0,0,0,20
17/06/2020,34,6,CR1.11,0,0,0,1,1,0,20
17/06/2020,34,9,CR1.16,0,0,0,0,0,1,20
17/06/2020,34,10,TR1.5,0,0,0,0,0,0,20
17/06/2020,34,11,TR1.9,0,0,0,0,0,0,20
17/06/2020,34,12,TR2.9,0,0,0,0,0,0,20
17/06/2020,34,13,CR1.9,0,0,0,0,0,0,20
17/06/2020,34,14,TR1.11,0,0,0,1,1,0,20
17/06/2020,34,15,TR1.10,0,0,1,1,2,0,20
17/06/2020,34,20,CR1.10,0,0,0,0,0,0,20
17/06/2020,34,21,CR1.15,0,0,0,0,0,0,20
17/06/2020,34,22,TR2.12,0,0,0,0,0,0,20
17/06/2020,34,23,CR2.14,0,0,0,0,0,0,20
17/06/2020,34,24,CR2.9,0,0,0,0,0,0,20
17/06/2020,34,25,CR2.11,1,0,0,0,0,1,20
17/06/2020,34,26,TR1.19,0,0,0,0,0,0,20
17/06/2020,34,27,CR1.8,0,0,0,0,0,0,20
17/06/2020,34,28,CR1.2,0,0,0,0,0,0,20
17/06/2020,34,29,CR1.7,0,0,0,0,0,0,20
17/06/2020,34,30,CR2.12,0,0,0,2,2,0,20
17/06/2020,34,31,CR2.5,0,0,0,1,1,0,20
17/06/2020,34,33,CR1.4,0,0,0,0,0,0,20
17/06/2020,34,36,CR2x.4,1,1,0,0,1,0,20
17/06/2020,34,37,CR1x.18,0,0,0,0,0,0,20
17/06/2020,34,38,TR2.4,0,0,0,0,0,0,20
17/06/2020,34,40,CR1.13,0,0,0,0,0,0,20
17/06/2020,34,41,TR2.5,0,0,0,0,0,0,20
17/06/2020,34,43,TR1.13,0,0,0,0,0,0,20
17/06/2020,34,45,CR2.3,0,0,1,0,1,0,20
17/06/2020,34,48,CR1.6,0,0,2,0,2,1,20
17/06/2020,34,49,CR2.8,0,0,0,1,1,1,20
17/06/2020,34,50,CR2.6,0,0,0,4,4,0,20
17/06/2020,34,52,CR1.1,0,0,0,0,0,0,20
17/06/2020,34,55,CR1.19,0,0,0,9,9,0,20
17/06/2020,34,56,TR1.14,0,0,0,0,0,0,20
17/06/2020,34,59,CR1.5,0,0,0,0,0,0,20
17/06/2020,34,60,TR2.1,0,0,0,0,0,0,20
17/06/2020,34,61,TR1.18,1,0,1,0,1,0,20
17/06/2020,34,62,E5,2,1,1,0,2,0,20
17/06/2020,34,63,CR2.15,0,0,0,2,2,0,20
17/06/2020,34,64,CR2.10,0,0,0,3,3,0,20
17/06/2020,34,65,CR1.20,0,0,0,3,3,0,20
17/06/2020,34,68,CR2.7,2,0,2,0,2,0,20
17/06/2020,34,70,TR2.10,0,0,0,0,0,0,20
17/06/2020,34,71,TR2.7,0,0,0,0,0,0,20
17/06/2020,34,73,TR1.17,1,0,0,0,0,1,20
21/06/2020,35,2,CR1.12,0,0,0,0,0,0,20
21/06/2020,35,3,CR2.1,7,0,0,0,0,7,20
21/06/2020,35,4,CR1.17,2,0,0,0,0,2,20
21/06/2020,35,5,TR2.14,0,0,0,0,0,0,20
21/06/2020,35,6,CR1.11,0,0,0,0,0,0,20
21/06/2020,35,9,CR1.16,0,0,0,1,1,0,20
21/06/2020,35,10,TR1.5,0,0,0,0,0,0,20
21/06/2020,35,11,TR1.9,0,0,0,0,0,0,20
21/06/2020,35,12,TR2.9,1,0,1,0,1,1,20
21/06/2020,35,13,CR1.9,0,0,0,0,0,0,20
21/06/2020,35,14,TR1.11,0,0,0,0,0,0,20
21/06/2020,35,15,TR1.10,0,0,0,0,0,0,20
21/06/2020,35,20,CR1.10,0,0,0,0,0,0,20
21/06/2020,35,21,CR1.15,0,0,0,0,0,0,20
21/06/2020,35,22,TR2.12,0,0,0,0,0,0,20
21/06/2020,35,23,CR2.14,0,0,0,0,0,0,20
21/06/2020,35,24,CR2.9,0,0,0,0,0,0,20
21/06/2020,35,25,CR2.11,0,0,0,0,0,0,20
21/06/2020,35,26,TR1.19,1,0,1,0,1,0,20
21/06/2020,35,27,CR1.8,1,0,0,0,0,0,20
21/06/2020,35,28,CR1.2,3,0,2,0,2,1,20
21/06/2020,35,29,CR1.7,0,0,0,3,3,0,20
21/06/2020,35,30,CR2.12,1,0,0,0,0,0,20
21/06/2020,35,31,CR2.5,2,0,0,0,0,2,20
21/06/2020,35,33,CR1.4,0,0,0,0,0,0,20
21/06/2020,35,36,CR2x.4,0,0,0,2,2,1,20
21/06/2020,35,37,CR1x.18,0,0,0,0,0,0,20
21/06/2020,35,38,TR2.4,0,0,0,0,0,0,20
21/06/2020,35,40,CR1.13,0,0,0,0,0,1,20
21/06/2020,35,41,TR2.5,0,0,0,0,0,0,20
21/06/2020,35,43,TR1.13,1,0,0,0,0,1,20
21/06/2020,35,45,CR2.3,1,0,0,0,0,1,20
21/06/2020,35,48,CR1.6,0,0,0,0,0,0,20
21/06/2020,35,49,CR2.8,1,0,0,0,0,1,20
21/06/2020,35,50,CR2.6,1,0,0,0,0,0,20
21/06/2020,35,52,CR1.1,2,0,0,0,0,2,20
21/06/2020,35,55,CR1.19,0,0,0,4,4,0,20
21/06/2020,35,56,TR1.14,0,0,0,0,0,0,20
21/06/2020,35,59,CR1.5,0,0,0,3,3,0,20
21/06/2020,35,60,TR2.1,0,0,0,0,0,0,20
21/06/2020,35,61,TR1.18,0,0,0,0,0,0,20
21/06/2020,35,62,E5,0,0,0,0,0,0,20
21/06/2020,35,63,CR2.15,2,0,0,0,0,2,20
21/06/2020,35,64,CR2.10,0,0,0,0,0,0,20
